Generations completed, Solution index, Solution, Cell increments, Fitness
Generations completed, Solution index, Solution, Cell increments, Fitness
 ,2,['X', '0.02'];['Y', '0.047'];['X', '0.028'];['X', '0.017'];['X', '0.036'];['Y', '0.005'];['Y', '0.04'];['X', '0.029'];['Y', '0.049'];['X', '0.021'];['Y', '0.041'];['X', '0.014'];['X', '0.032'];['Y', '0.025'];['Y', '0.009'];['X', '0.021'];['X', '0.017'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.044'];['Y', '0.025'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.043'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;6;2;3;5;0;0;9;14;1;2;11;6;10;15;19;13;9;8;11;20;26;22;27;22,269
 ,3,['Y', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['Y', '0.005'];['X', '0.031'];['X', '0.03'];['X', '0.04'];['Y', '0.044'];['Y', '0.025'];['X', '0.027'];['Y', '0.008'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['X', '0.033'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.013'];['Y', '0.025'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['X', '0.045'],1;0;0;2;0;0;0;4;0;0;7;1;0;8;0;0;7;15;2;3;9;8;10;13;18;15;4;13;19;15;19;21;26;29,270
 ,4,['Y', '0.02'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['X', '0.043'];['X', '0.04'];['X', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['Y', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.028'];['Y', '0.019'];['X', '0.032'];['Y', '0.008'];['Y', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['X', '0.03'];['Y', '0.043'];['Y', '0.008'];['X', '0.003'];['X', '0.042'];['Y', '0.016'];['Y', '0.018'];['Y', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;6;2;1;7;0;0;7;15;2;2;10;7;9;16;19;14;4;6;19;19;23;23;26;28,273
 ,5,['X', '0.02'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['X', '0.005'];['X', '0.04'];['Y', '0.029'];['X', '0.007'];['X', '0.021'];['Y', '0.038'];['X', '0.014'];['X', '0.032'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['X', '0.017'];['X', '0.019'];['Y', '0.032'];['X', '0.008'];['X', '0.009'];['X', '0.013'];['X', '0.046'];['Y', '0.013'];['X', '0.029'];['Y', '0.016'];['Y', '0.043'];['Y', '0.004'];['Y', '0.031'];['X', '0.01'];['Y', '0.02'];['Y', '0.018'];['Y', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;5;3;3;5;0;0;9;14;1;2;11;4;12;17;19;10;3;15;15;19;16;26;29;23,269
 ,6,['X', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['Y', '0.014'];['X', '0.03'];['X', '0.016'];['Y', '0.044'];['X', '0.025'];['X', '0.039'];['Y', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['X', '0.036'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.013'];['Y', '0.025'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.01'];['Y', '0.016'];['Y', '0.006'];['X', '0.016'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;4;4;2;6;0;0;9;14;1;2;11;7;11;14;18;14;2;8;18;23;20;18;31;26,271
 ,7,['X', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['X', '0.014'];['X', '0.03'];['X', '0.016'];['Y', '0.044'];['Y', '0.025'];['Y', '0.027'];['Y', '0.005'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.017'];['X', '0.025'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['Y', '0.013'];['X', '0.046'];['X', '0.013'];['Y', '0.001'];['X', '0.016'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;6;2;2;6;0;0;9;14;1;1;11;8;10;14;20;12;4;11;19;16;18;20;31;30,273
 ,1,['X', '0.02'];['X', '0.039'];['X', '0.018'];['X', '0.03'];['Y', '0.036'];['Y', '0.03'];['X', '0.04'];['Y', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['X', '0.012'];['X', '0.037'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.028'];['Y', '0.019'];['X', '0.032'];['X', '0.008'];['X', '0.009'];['X', '0.013'];['X', '0.046'];['Y', '0.013'];['Y', '0.029'];['Y', '0.016'];['Y', '0.043'];['Y', '0.004'];['Y', '0.031'];['X', '0.01'];['Y', '0.02'];['X', '0.018'];['X', '0.039'];['Y', '0.047'],1;0;0;2;0;0;0;4;0;0;5;3;3;5;0;0;7;16;1;1;11;9;7;16;15;18;5;7;22;16;19;19;32;25,270
 ,2,['X', '0.02'];['Y', '0.047'];['X', '0.028'];['X', '0.017'];['X', '0.036'];['Y', '0.005'];['Y', '0.04'];['X', '0.029'];['Y', '0.049'];['X', '0.021'];['Y', '0.041'];['X', '0.014'];['X', '0.032'];['Y', '0.025'];['Y', '0.009'];['X', '0.021'];['X', '0.017'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.044'];['Y', '0.025'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.043'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;6;2;3;5;0;0;9;14;1;2;11;6;10;15;19;13;9;8;11;20;26;22;27;22,269
 ,3,['Y', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['Y', '0.005'];['X', '0.031'];['X', '0.03'];['X', '0.04'];['Y', '0.044'];['Y', '0.025'];['X', '0.027'];['Y', '0.008'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['X', '0.033'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.013'];['Y', '0.025'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['X', '0.045'],1;0;0;2;0;0;0;4;0;0;7;1;0;8;0;0;7;15;2;3;9;8;10;13;18;15;4;13;19;15;19;21;26;29,270
 ,4,['Y', '0.02'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['X', '0.043'];['X', '0.04'];['X', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['Y', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.028'];['Y', '0.019'];['X', '0.032'];['Y', '0.008'];['Y', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['X', '0.03'];['Y', '0.043'];['Y', '0.008'];['X', '0.003'];['X', '0.042'];['Y', '0.016'];['Y', '0.018'];['Y', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;6;2;1;7;0;0;7;15;2;2;10;7;9;16;19;14;4;6;19;19;23;23;26;28,273
 ,5,['X', '0.02'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['X', '0.005'];['X', '0.04'];['Y', '0.029'];['X', '0.007'];['X', '0.021'];['Y', '0.038'];['X', '0.014'];['X', '0.032'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['X', '0.017'];['X', '0.019'];['Y', '0.032'];['X', '0.008'];['X', '0.009'];['X', '0.013'];['X', '0.046'];['Y', '0.013'];['X', '0.029'];['Y', '0.016'];['Y', '0.043'];['Y', '0.004'];['Y', '0.031'];['X', '0.01'];['Y', '0.02'];['Y', '0.018'];['Y', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;5;3;3;5;0;0;9;14;1;2;11;4;12;17;19;10;3;15;15;19;16;26;29;23,269
 ,6,['X', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['Y', '0.014'];['X', '0.03'];['X', '0.016'];['Y', '0.044'];['X', '0.025'];['X', '0.039'];['Y', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['X', '0.036'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.013'];['Y', '0.025'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.01'];['Y', '0.016'];['Y', '0.006'];['X', '0.016'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;4;4;2;6;0;0;9;14;1;2;11;7;11;14;18;14;2;8;18;23;20;18;31;26,271
 ,7,['X', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['X', '0.014'];['X', '0.03'];['X', '0.016'];['Y', '0.044'];['Y', '0.025'];['Y', '0.027'];['Y', '0.005'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.017'];['X', '0.025'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['Y', '0.013'];['X', '0.046'];['X', '0.013'];['Y', '0.001'];['X', '0.016'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;6;2;2;6;0;0;9;14;1;1;11;8;10;14;20;12;4;11;19;16;18;20;31;30,273
7, , , , 
 ,1,['X', '0.02'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['X', '0.036'];['Y', '0.005'];['X', '0.04'];['Y', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['X', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.043'];['Y', '0.019'];['Y', '0.032'];['X', '0.008'];['X', '0.033'];['X', '0.002'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['X', '0.03'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['Y', '0.01'];['Y', '0.016'];['X', '0.018'];['X', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;6;2;3;5;0;0;6;18;0;0;14;6;11;11;18;17;3;8;24;18;17;20;25;32,272
 ,2,['Y', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['X', '0.014'];['X', '0.03'];['X', '0.016'];['X', '0.044'];['Y', '0.025'];['Y', '0.027'];['Y', '0.005'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.017'];['X', '0.025'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['X', '0.013'];['X', '0.046'];['X', '0.013'];['X', '0.001'];['X', '0.033'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['Y', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;7;1;2;6;0;0;8;16;0;3;10;4;10;18;22;8;4;11;17;18;19;23;33;20,268
 ,3,['Y', '0.02'];['Y', '0.03'];['X', '0.018'];['X', '0.017'];['X', '0.036'];['X', '0.043'];['Y', '0.04'];['X', '0.03'];['X', '0.032'];['Y', '0.044'];['X', '0.025'];['X', '0.039'];['Y', '0.027'];['X', '0.025'];['Y', '0.009'];['Y', '0.021'];['X', '0.036'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.013'];['Y', '0.014'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.01'];['Y', '0.016'];['Y', '0.006'];['X', '0.016'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;6;2;1;7;0;0;9;14;1;2;10;5;13;18;14;12;5;13;14;18;26;23;24;25,270
 ,4,['Y', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.031'];['X', '0.005'];['Y', '0.014'];['X', '0.03'];['X', '0.013'];['Y', '0.044'];['X', '0.025'];['X', '0.039'];['Y', '0.027'];['X', '0.025'];['Y', '0.009'];['Y', '0.004'];['Y', '0.028'];['Y', '0.019'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['X', '0.03'];['Y', '0.049'];['Y', '0.008'];['X', '0.003'];['X', '0.042'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;6;2;1;7;0;0;9;14;1;2;11;6;9;15;22;12;5;10;15;21;17;18;30;24,265
 ,5,['X', '0.02'];['Y', '0.038'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['Y', '0.005'];['Y', '0.019'];['Y', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['X', '0.012'];['Y', '0.011'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.017'];['X', '0.025'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['Y', '0.013'];['X', '0.046'];['X', '0.013'];['X', '0.001'];['X', '0.016'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;6;2;2;6;0;0;8;15;1;3;10;5;11;18;20;9;5;10;20;13;21;24;30;31,278
 ,6,['X', '0.043'];['X', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['X', '0.014'];['X', '0.047'];['X', '0.016'];['Y', '0.044'];['Y', '0.025'];['Y', '0.045'];['Y', '0.005'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.028'];['Y', '0.035'];['X', '0.032'];['Y', '0.008'];['Y', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['X', '0.002'];['X', '0.03'];['Y', '0.043'];['Y', '0.008'];['X', '0.003'];['X', '0.042'];['Y', '0.016'];['Y', '0.018'];['Y', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;6;2;2;6;0;0;9;14;1;1;13;4;14;11;24;10;4;10;21;15;18;24;33;17,267
 ,7,['Y', '0.023'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['X', '0.043'];['X', '0.04'];['Y', '0.029'];['Y', '0.049'];['X', '0.021'];['Y', '0.042'];['Y', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.049'];['Y', '0.019'];['X', '0.032'];['Y', '0.008'];['Y', '0.033'];['X', '0.047'];['X', '0.046'];['X', '0.013'];['X', '0.003'];['Y', '0.028'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.01'];['Y', '0.016'];['Y', '0.006'];['X', '0.016'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;6;2;2;5;1;0;7;16;1;2;10;7;12;15;15;15;6;9;21;15;21;20;23;30,269
 ,1,['X', '0.02'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['X', '0.036'];['Y', '0.005'];['X', '0.04'];['Y', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['X', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.043'];['Y', '0.019'];['Y', '0.032'];['X', '0.008'];['X', '0.033'];['X', '0.002'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['X', '0.03'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['Y', '0.01'];['Y', '0.016'];['X', '0.018'];['X', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;6;2;3;5;0;0;6;18;0;0;14;6;11;11;18;17;3;8;24;18;17;20;25;32,272
 ,2,['Y', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['X', '0.014'];['X', '0.03'];['X', '0.016'];['X', '0.044'];['Y', '0.025'];['Y', '0.027'];['Y', '0.005'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.017'];['X', '0.025'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['X', '0.013'];['X', '0.046'];['X', '0.013'];['X', '0.001'];['X', '0.033'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['Y', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;7;1;2;6;0;0;8;16;0;3;10;4;10;18;22;8;4;11;17;18;19;23;33;20,268
 ,3,['Y', '0.02'];['Y', '0.03'];['X', '0.018'];['X', '0.017'];['X', '0.036'];['X', '0.043'];['Y', '0.04'];['X', '0.03'];['X', '0.032'];['Y', '0.044'];['X', '0.025'];['X', '0.039'];['Y', '0.027'];['X', '0.025'];['Y', '0.009'];['Y', '0.021'];['X', '0.036'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.013'];['Y', '0.014'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.01'];['Y', '0.016'];['Y', '0.006'];['X', '0.016'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;6;2;1;7;0;0;9;14;1;2;10;5;13;18;14;12;5;13;14;18;26;23;24;25,270
 ,4,['Y', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.031'];['X', '0.005'];['Y', '0.014'];['X', '0.03'];['X', '0.013'];['Y', '0.044'];['X', '0.025'];['X', '0.039'];['Y', '0.027'];['X', '0.025'];['Y', '0.009'];['Y', '0.004'];['Y', '0.028'];['Y', '0.019'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['X', '0.03'];['Y', '0.049'];['Y', '0.008'];['X', '0.003'];['X', '0.042'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;6;2;1;7;0;0;9;14;1;2;11;6;9;15;22;12;5;10;15;21;17;18;30;24,265
 ,5,['X', '0.02'];['Y', '0.038'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['Y', '0.005'];['Y', '0.019'];['Y', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['X', '0.012'];['Y', '0.011'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.017'];['X', '0.025'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['Y', '0.013'];['X', '0.046'];['X', '0.013'];['X', '0.001'];['X', '0.016'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;6;2;2;6;0;0;8;15;1;3;10;5;11;18;20;9;5;10;20;13;21;24;30;31,278
 ,6,['X', '0.043'];['X', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['X', '0.014'];['X', '0.047'];['X', '0.016'];['Y', '0.044'];['Y', '0.025'];['Y', '0.045'];['Y', '0.005'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.028'];['Y', '0.035'];['X', '0.032'];['Y', '0.008'];['Y', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['X', '0.002'];['X', '0.03'];['Y', '0.043'];['Y', '0.008'];['X', '0.003'];['X', '0.042'];['Y', '0.016'];['Y', '0.018'];['Y', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;6;2;2;6;0;0;9;14;1;1;13;4;14;11;24;10;4;10;21;15;18;24;33;17,267
 ,7,['Y', '0.023'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['X', '0.043'];['X', '0.04'];['Y', '0.029'];['Y', '0.049'];['X', '0.021'];['Y', '0.042'];['Y', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.049'];['Y', '0.019'];['X', '0.032'];['Y', '0.008'];['Y', '0.033'];['X', '0.047'];['X', '0.046'];['X', '0.013'];['X', '0.003'];['Y', '0.028'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.01'];['Y', '0.016'];['Y', '0.006'];['X', '0.016'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;6;2;2;5;1;0;7;16;1;2;10;7;12;15;15;15;6;9;21;15;21;20;23;30,269
 ,1,['X', '0.02'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['X', '0.036'];['Y', '0.005'];['X', '0.04'];['Y', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['X', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.043'];['Y', '0.019'];['Y', '0.032'];['X', '0.008'];['X', '0.033'];['X', '0.002'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['X', '0.03'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['Y', '0.01'];['Y', '0.016'];['X', '0.018'];['X', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;6;2;3;5;0;0;6;18;0;0;14;6;11;11;18;17;3;8;24;18;17;20;25;32,272
 ,2,['Y', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['X', '0.014'];['X', '0.03'];['X', '0.016'];['X', '0.044'];['Y', '0.025'];['Y', '0.027'];['Y', '0.005'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.017'];['X', '0.025'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['X', '0.013'];['X', '0.046'];['X', '0.013'];['X', '0.001'];['X', '0.033'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['Y', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;7;1;2;6;0;0;8;16;0;3;10;4;10;18;22;8;4;11;17;18;19;23;33;20,268
 ,3,['Y', '0.02'];['Y', '0.03'];['X', '0.018'];['X', '0.017'];['X', '0.036'];['X', '0.043'];['Y', '0.04'];['X', '0.03'];['X', '0.032'];['Y', '0.044'];['X', '0.025'];['X', '0.039'];['Y', '0.027'];['X', '0.025'];['Y', '0.009'];['Y', '0.021'];['X', '0.036'];['X', '0.019'];['X', '0.032'];['X', '0.008'];['Y', '0.033'];['Y', '0.013'];['Y', '0.014'];['Y', '0.013'];['X', '0.003'];['Y', '0.016'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.01'];['Y', '0.016'];['Y', '0.006'];['X', '0.016'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;6;2;1;7;0;0;9;14;1;2;10;5;13;18;14;12;5;13;14;18;26;23;24;25,270
 ,4,['Y', '0.02'];['Y', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.031'];['X', '0.005'];['Y', '0.014'];['X', '0.03'];['X', '0.013'];['Y', '0.044'];['X', '0.025'];['X', '0.039'];['Y', '0.027'];['X', '0.025'];['Y', '0.009'];['Y', '0.004'];['Y', '0.028'];['Y', '0.019'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['X', '0.03'];['Y', '0.049'];['Y', '0.008'];['X', '0.003'];['X', '0.042'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;6;2;1;7;0;0;9;14;1;2;11;6;9;15;22;12;5;10;15;21;17;18;30;24,265
 ,5,['X', '0.02'];['Y', '0.038'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['Y', '0.005'];['Y', '0.019'];['Y', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['X', '0.012'];['Y', '0.011'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.017'];['X', '0.025'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['Y', '0.013'];['X', '0.046'];['X', '0.013'];['X', '0.001'];['X', '0.016'];['Y', '0.043'];['X', '0.004'];['Y', '0.003'];['X', '0.01'];['Y', '0.016'];['Y', '0.018'];['X', '0.039'];['Y', '0.045'],1;0;0;2;0;0;0;4;0;0;6;2;2;6;0;0;8;15;1;3;10;5;11;18;20;9;5;10;20;13;21;24;30;31,278
 ,6,['X', '0.043'];['X', '0.039'];['X', '0.032'];['X', '0.017'];['X', '0.038'];['X', '0.005'];['X', '0.014'];['X', '0.047'];['X', '0.016'];['Y', '0.044'];['Y', '0.025'];['Y', '0.045'];['Y', '0.005'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.028'];['Y', '0.035'];['X', '0.032'];['Y', '0.008'];['Y', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['X', '0.002'];['X', '0.03'];['Y', '0.043'];['Y', '0.008'];['X', '0.003'];['X', '0.042'];['Y', '0.016'];['Y', '0.018'];['Y', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;6;2;2;6;0;0;9;14;1;1;13;4;14;11;24;10;4;10;21;15;18;24;33;17,267
 ,7,['Y', '0.023'];['Y', '0.039'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['X', '0.043'];['X', '0.04'];['Y', '0.029'];['Y', '0.049'];['X', '0.021'];['Y', '0.042'];['Y', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.049'];['Y', '0.019'];['X', '0.032'];['Y', '0.008'];['Y', '0.033'];['X', '0.047'];['X', '0.046'];['X', '0.013'];['X', '0.003'];['Y', '0.028'];['Y', '0.046'];['Y', '0.008'];['X', '0.04'];['X', '0.01'];['Y', '0.016'];['Y', '0.006'];['X', '0.016'];['Y', '0.002'],1;0;0;2;0;0;0;4;0;0;6;2;2;5;1;0;7;16;1;2;10;7;12;15;15;15;6;9;21;15;21;20;23;30,269
8, , , , 
 ,1,['X', '0.02'];['Y', '0.029'];['X', '0.018'];['X', '0.017'];['Y', '0.036'];['Y', '0.005'];['Y', '0.009'];['Y', '0.029'];['X', '0.049'];['X', '0.021'];['Y', '0.042'];['Y', '0.012'];['X', '0.027'];['X', '0.025'];['Y', '0.009'];['X', '0.021'];['Y', '0.028'];['Y', '0.019'];['X', '0.032'];['X', '0.008'];['X', '0.033'];['X', '0.047'];['X', '0.046'];['Y', '0.013'];['Y', '0.002'];['Y', '0.03'];['Y', '0.043'];['Y', '0.008'];['Y', '0.003'];['X', '0.042'];['X', '0.016'];['Y', '0.018'];['X', '0.039'];['X', '0.003'],1;0;0;2;0;0;0;4;0;0;5;3;2;6;0;0;9;14;1;2;9;8;12;16;16;13;4;11;15;23;19;25;21;27,269
